Request ID,Host,Endpoint,Parameter,Value,Source
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.7.values.0.,175.0,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.namespace,DEFAULT,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.metric,conversation.perf.client_ttfvt_ms,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.plan_type_bucket,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.turn_use_case,text,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.turn_mode,default,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.plan_type,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.harness,unknown,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.conduit_prewarmed,true,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.user_agent,app_android,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.region,australiaeast,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.is_resume,false,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.tags.stream_protocol,sse,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.8.values.0.,3082.0,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.namespace,DEFAULT,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.metric,conversation.perf.client_to_pop_rtt_ms,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.plan_type_bucket,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.turn_use_case,text,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.turn_mode,default,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.plan_type,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.harness,unknown,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.conduit_prewarmed,true,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.user_agent,app_android,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.region,australiaeast,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.is_resume,false,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.tags.stream_protocol,sse,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.9.values.0.,36.0,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.namespace,DEFAULT,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.metric,conversation.perf.pop_to_origin_rtt_ms,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.plan_type_bucket,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.turn_use_case,text,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.turn_mode,default,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.plan_type,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.harness,unknown,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.conduit_prewarmed,true,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.user_agent,app_android,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.region,australiaeast,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.is_resume,false,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.tags.stream_protocol,sse,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.10.values.0.,190.32000000000005,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.namespace,DEFAULT,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.metric,conversation.perf.client_unaccounted_latency_ms,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.plan_type_bucket,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.turn_use_case,text,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.turn_mode,default,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.plan_type,guest,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.harness,unknown,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.conduit_prewarmed,true,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.user_agent,app_android,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.region,australiaeast,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.is_resume,false,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.tags.stream_protocol,sse,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.11.values.0.,1999.1163989985284,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.12.namespace,DEFAULT,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.12.metric,completion_request_time,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.12.tags,{},JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,histograms.12.values.0.,3055.0,JSON_Payload
REQ-0020,android.chat.openai.com,/ces/v1/b,client_type,android,JSON_Payload
REQ-0021,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0022,chat.openai.com,JSON_Payload,type,resume_conversation_token,JSON_Payload
REQ-0022,chat.openai.com,JSON_Payload,kind,topic,JSON_Payload
REQ-0022,chat.openai.com,JSON_Payload,token,eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJjb25kdWl0X3V1aWQiOiIxYjIwZGZkZTc3NjU0ZTMyYmRiMjFiM2QyNzNiM2UwMyIsImNvbmR1aXRfbG9jYXRpb24iOiIxMC4xMjguMTc4LjIwOTo4MzA1IiwiY2x1c3RlciI6InVuaWZpZWQtODYiLCJpYXQiOjE...,JSON_Payload
REQ-0022,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,type,input_message,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.id,bbb21e9c-87c6-4cd8-8dad-20fb02310b22,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.author.role,user,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.content.content_type,text,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.content.parts.0.,What is your name . Also could you tell me that what you know about me till now what chat I do to you,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.status,finished_successfully,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.model_slug,auto,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.default_model_slug,auto,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.is_visually_hidden_from_conversation,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.exclude_after_next_user_message,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.content_references,[],JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.search_result_groups,[],JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.search_queries,[],JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.image_results,[],JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.real_time_audio_has_video,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.system_hints,[],JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.dictation,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.voice_mode_message,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.image_gen_async,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.trigger_async_ux,False,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.metadata.writing_blocks,{},JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,input_message.recipient,all,JSON_Payload
REQ-0023,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0024,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0024,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0024,chat.openai.com,JSON_Payload,message_id,8afc12c2-280d-4a3a-82fa-3472fd092eeb,JSON_Payload
REQ-0024,chat.openai.com,JSON_Payload,marker,user_visible_token,JSON_Payload
REQ-0024,chat.openai.com,JSON_Payload,event,first,JSON_Payload
REQ-0025,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0025,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0025,chat.openai.com,JSON_Payload,message_id,8afc12c2-280d-4a3a-82fa-3472fd092eeb,JSON_Payload
REQ-0025,chat.openai.com,JSON_Payload,marker,final_channel_token,JSON_Payload
REQ-0025,chat.openai.com,JSON_Payload,event,first,JSON_Payload
REQ-0026,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0026,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0026,chat.openai.com,JSON_Payload,message_id,8afc12c2-280d-4a3a-82fa-3472fd092eeb,JSON_Payload
REQ-0026,chat.openai.com,JSON_Payload,marker,last_token,JSON_Payload
REQ-0026,chat.openai.com,JSON_Payload,event,last,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,type,server_ste_metadata,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.server_ttfvt_ms,779.6953963115811,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.conduit_prewarmed,True,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.plan_type,guest,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.plan_type_bucket,guest,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.user_agent,app_android,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.service,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.tool_name,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.tool_invoked,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.fast_convo,True,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.warmup_state,warm,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.is_first_turn,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.cluster_region,australiaeast,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.model_slug,gpt-5-6,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.requested_model_experience,instant,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.product_experience,chat,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.region,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.is_multimodal,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.did_auto_switch_to_reasoning,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.auto_switcher_race_winner,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.is_autoswitcher_enabled,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.is_search,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.did_prompt_contain_image,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.search_tool_call_count,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.search_tool_query_types,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.message_id,8afc12c2-280d-4a3a-82fa-3472fd092eeb,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.request_id,3cb304e9-f16c-456f-a4ff-06673e969b49,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.turn_exchange_id,a137989a-02fb-4328-a061-611de3b496b1,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.turn_trace_id,7c892b0c-86cf-41b2-a19a-c40b9d8b13b9,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.a32e6ebcb,1,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.resume_with_websockets,True,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.low_turn_topic_ttl,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.streaming_async_status,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.replace_stream_status,True,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.temporal_conversation_turn,False,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.pro_mode_turn_topic_streaming,None,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.turn_use_case,text,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,metadata.turn_mode,default,JSON_Payload
REQ-0027,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0028,chat.openai.com,JSON_Payload,type,message_stream_complete,JSON_Payload
REQ-0028,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,type,conversation_detail_metadata,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,banner_info,None,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,blocked_features,[],JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,model_limits,[],JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.0.feature_name,file_upload,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.0.remaining,3,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.0.reset_after,2026-08-25T10:42:43.187002+00:00,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.1.feature_name,paste_text_to_file,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.1.remaining,3,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.1.reset_after,2026-08-25T10:42:43.187017+00:00,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.2.feature_name,dictation,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.2.remaining,1,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,limits_progress.2.reset_after,2026-08-31T10:42:43.187287+00:00,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,default_model_slug,auto,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,atlas_mode_enabled,None,JSON_Payload
REQ-0029,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,action,next,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.id,bbb21a67-9189-4adf-9f57-5a5b339db6b0,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.author.role,user,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.content.parts.0.,Okay tyanks,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.content.content_type,text,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.status,finished_successfully,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.recipient,all,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.model_slug,auto,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.default_model_slug,auto,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.is_visually_hidden_from_conversation,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.exclude_after_next_user_message,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.content_references,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.search_result_groups,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.search_queries,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.image_results,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.real_time_audio_has_video,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.system_hints,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.dictation,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.voice_mode_message,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.image_gen_async,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.trigger_async_ux,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,messages.0.metadata.writing_blocks,{},JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,model,auto,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,history_and_training_disabled,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,fork_from_shared_post,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,enable_message_followups,True,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,force_use_sse,True,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,force_use_search,None,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,force_paragen,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,supported_encodings.0.,v1,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,supports_buffering,True,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,timezone,Asia/Kolkata,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,timezone_offset_min,-330,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,system_hints,[],JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,is_onboarding_conversation,False,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,no_auth_ad_preferences.personalization_enabled,True,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,no_auth_ad_preferences.history_enabled,True,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,client_prepare_state,success,JSON_Payload
REQ-0030,chat.openai.com,JSON_Payload,stream,True,JSON_Payload
REQ-0031,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0031,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0031,chat.openai.com,JSON_Payload,message_id,03d32ebe-497a-4265-ad7b-e6308468532a,JSON_Payload
REQ-0031,chat.openai.com,JSON_Payload,marker,user_visible_token,JSON_Payload
REQ-0031,chat.openai.com,JSON_Payload,event,first,JSON_Payload
REQ-0032,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0032,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0032,chat.openai.com,JSON_Payload,message_id,03d32ebe-497a-4265-ad7b-e6308468532a,JSON_Payload
REQ-0032,chat.openai.com,JSON_Payload,marker,final_channel_token,JSON_Payload
REQ-0032,chat.openai.com,JSON_Payload,event,first,JSON_Payload
REQ-0033,chat.openai.com,JSON_Payload,type,message_marker,JSON_Payload
REQ-0033,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0033,chat.openai.com,JSON_Payload,message_id,03d32ebe-497a-4265-ad7b-e6308468532a,JSON_Payload
REQ-0033,chat.openai.com,JSON_Payload,marker,last_token,JSON_Payload
REQ-0033,chat.openai.com,JSON_Payload,event,last,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,type,server_ste_metadata,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.server_ttfvt_ms,1039.7076939698309,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.conduit_prewarmed,True,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.plan_type,guest,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.plan_type_bucket,guest,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.user_agent,app_android,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.service,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.tool_name,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.tool_invoked,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.fast_convo,True,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.warmup_state,warm,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.is_first_turn,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.cluster_region,australiaeast,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.model_slug,gpt-5-6,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.requested_model_experience,instant,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.product_experience,chat,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.region,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.is_multimodal,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.did_auto_switch_to_reasoning,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.auto_switcher_race_winner,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.is_autoswitcher_enabled,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.is_search,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.did_prompt_contain_image,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.search_tool_call_count,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.search_tool_query_types,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.message_id,03d32ebe-497a-4265-ad7b-e6308468532a,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.request_id,9d67bc6c-61ef-428a-8537-060a6e225e26,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.turn_exchange_id,d5a36573-f49c-46c1-8354-b8745dc12a35,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.turn_trace_id,520f56ba-1c07-4174-a85a-b3e10f790261,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.a32e6ebcb,1,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.resume_with_websockets,True,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.low_turn_topic_ttl,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.streaming_async_status,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.replace_stream_status,True,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.temporal_conversation_turn,False,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.pro_mode_turn_topic_streaming,None,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.turn_use_case,text,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,metadata.turn_mode,default,JSON_Payload
REQ-0034,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0035,chat.openai.com,JSON_Payload,type,message_stream_complete,JSON_Payload
REQ-0035,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,type,conversation_detail_metadata,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,banner_info,None,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,blocked_features,[],JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,model_limits,[],JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.0.feature_name,file_upload,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.0.remaining,3,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.0.reset_after,2026-08-25T10:42:58.050354+00:00,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.1.feature_name,paste_text_to_file,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.1.remaining,3,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.1.reset_after,2026-08-25T10:42:58.050370+00:00,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.2.feature_name,dictation,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.2.remaining,1,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,limits_progress.2.reset_after,2026-08-31T10:42:58.050661+00:00,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,default_model_slug,auto,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,atlas_mode_enabled,None,JSON_Payload
REQ-0036,chat.openai.com,JSON_Payload,conversation_id,6a8c1ff5-6d30-83ea-8c9a-a9669c5eddd2,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.appVersion,1.2026.202,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.client_type,android,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.version_code,2620225,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.manufacturer,Google,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.device_tier,mid,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.app_version,1.2026.202,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.is_plus_user,False,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.account_has_plus,False,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.has_had_subscription,False,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.has_active_subscription,False,JSON_Payload
REQ-0037,chat.openai.com,JSON_Payload,user.custom.account_structure,personal,JSON_Payload
